observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,Heading(CO_321:1000036),Heading(CO_321:1000036).date,Height(CO_321:1000218),Height(CO_321:1000218).date,PlantEstablishment(WIPO:0000272),PlantEstablishment(WIPO:0000272).date,SeedArea(CO_321:1000144),SeedArea(CO_321:1000144).date,SeedLength(CO_321:1000146),SeedLength(CO_321:1000146).date,SeedWidth(CO_321:1000147),SeedWidth(CO_321:1000147).date
47,3292176,BS3,Barley_Spring_MTA,63660,https://doi.org/10.15454/I3KAGX,HOR10170,BLOCK>PLOT,,,,,11,6,"BLOCK>PLOT:47,BLOCK:6",2015,61,2015-05-11T02:00:00Z,43,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.2,2015-11-30T01:00:00Z,9.5,2015-11-30T01:00:00Z,3.4,2015-11-30T01:00:00Z
6,3291996,BS3,Barley_Spring_MTA,63662,https://doi.org/10.15454/RUED0T,HOR10136,BLOCK>PLOT,,,,,2,8,"BLOCK>PLOT:6,BLOCK:2",2015,62,2015-05-12T02:00:00Z,48,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.1,2015-11-20T01:00:00Z,8.6,2015-11-20T01:00:00Z,4,2015-11-20T01:00:00Z
18,3292110,BS3,Barley_Spring_MTA,63663,https://doi.org/10.15454/TGDUHM,HOR10105,BLOCK>PLOT,,,,,8,2,"BLOCK>PLOT:18,BLOCK:1",2015,63,2015-05-13T02:00:00Z,46,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.8,2015-11-19T01:00:00Z,9.2,2015-11-19T01:00:00Z,3.6,2015-11-19T01:00:00Z
36,3292209,BS3,Barley_Spring_MTA,63664,https://doi.org/10.15454/U9M4CE,HOR10111,BLOCK>PLOT,,,,,12,18,"BLOCK>PLOT:36,BLOCK:4",2015,61,2015-05-11T02:00:00Z,47,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,19.7,2015-12-01T01:00:00Z,7,2015-12-01T01:00:00Z,3.5,2015-12-01T01:00:00Z
44,3292485,BS3,Barley_Spring_MTA,63665,https://doi.org/10.15454/MUKR37,HOR10121,BLOCK>PLOT,,,,,26,11,"BLOCK>PLOT:44,BLOCK:8",2015,61,2015-05-11T02:00:00Z,52,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.4,2015-10-19T02:00:00Z,9.6,2015-10-19T02:00:00Z,3.9,2015-10-19T02:00:00Z
17,3292143,BS3,Barley_Spring_MTA,63666,https://doi.org/10.15454/GY0TLP,HOR10279,BLOCK>PLOT,,,,,9,15,"BLOCK>PLOT:17,BLOCK:3",2015,64,2015-05-14T02:00:00Z,48,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.9,2015-11-30T01:00:00Z,10.2,2015-11-30T01:00:00Z,3.7,2015-11-30T01:00:00Z
53,3292224,BS3,Barley_Spring_MTA,63667,https://doi.org/10.15454/NG7TN1,HOR10112,BLOCK>PLOT,,,,,13,13,"BLOCK>PLOT:53,BLOCK:5",2015,62,2015-05-12T02:00:00Z,48,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.5,2015-11-19T01:00:00Z,8.7,2015-11-19T01:00:00Z,4,2015-11-19T01:00:00Z
26,3292208,BS3,Barley_Spring_MTA,63669,https://doi.org/10.15454/TB2GXN,HOR10138,BLOCK>PLOT,,,,,12,17,"BLOCK>PLOT:26,BLOCK:4",2015,62,2015-05-12T02:00:00Z,40,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,28.3,2015-12-01T01:00:00Z,11.4,2015-12-01T01:00:00Z,3.6,2015-12-01T01:00:00Z
22,3292234,BS3,Barley_Spring_MTA,63670,https://doi.org/10.15454/QXCHRW,HOR10283,BLOCK>PLOT,,,,,14,3,"BLOCK>PLOT:22,BLOCK:6",2015,61,2015-05-11T02:00:00Z,48,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,21.3,2015-11-20T01:00:00Z,9,2015-11-20T01:00:00Z,3.2,2015-11-20T01:00:00Z
29,3291985,BS3,Barley_Spring_MTA,63671,https://doi.org/10.15454/JUMFGF,HOR10110,BLOCK>PLOT,,,,,1,17,"BLOCK>PLOT:29,BLOCK:3",2015,63,2015-05-13T02:00:00Z,64,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.8,2015-11-03T01:00:00Z,9.2,2015-11-03T01:00:00Z,3.5,2015-11-03T01:00:00Z
38,3292249,BS3,Barley_Spring_MTA,63672,https://doi.org/10.15454/CFTAHO,HOR9834,BLOCK>PLOT,,,,,14,18,"BLOCK>PLOT:38,BLOCK:4",2015,63,2015-05-13T02:00:00Z,50,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.5,2015-11-20T01:00:00Z,8.9,2015-11-20T01:00:00Z,3.8,2015-11-20T01:00:00Z
9,3292339,BS3,Barley_Spring_MTA,63673,https://doi.org/10.15454/J3VLIQ,HOR10116,BLOCK>PLOT,,,,,19,8,"BLOCK>PLOT:9,BLOCK:5",2015,60,2015-05-10T02:00:00Z,51,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.3,2015-11-02T01:00:00Z,9.7,2015-11-02T01:00:00Z,3.6,2015-11-02T01:00:00Z
50,3292237,BS3,Barley_Spring_MTA,63674,https://doi.org/10.15454/YAVDMD,HOR10134,BLOCK>PLOT,,,,,14,6,"BLOCK>PLOT:50,BLOCK:6",2015,62,2015-05-12T02:00:00Z,50,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.4,2015-11-20T01:00:00Z,8.8,2015-11-20T01:00:00Z,4,2015-11-20T01:00:00Z
47,3292419,BS3,Barley_Spring_MTA,63675,https://doi.org/10.15454/3H6NW7,HOR10126,BLOCK>PLOT,,,,,23,5,"BLOCK>PLOT:47,BLOCK:7",2015,61,2015-05-11T02:00:00Z,51,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24,2015-11-20T01:00:00Z,8.2,2015-11-20T01:00:00Z,3.9,2015-11-20T01:00:00Z
46,3292523,BS3,Barley_Spring_MTA,63676,https://doi.org/10.15454/YNGJV7,HOR13438,BLOCK>PLOT,,,,,28,11,"BLOCK>PLOT:46,BLOCK:8",2015,70,2015-05-20T02:00:00Z,61,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.9,2015-10-21T02:00:00Z,10.6,2015-10-21T02:00:00Z,3.3,2015-10-21T02:00:00Z
47,3292146,BS3,Barley_Spring_MTA,63678,https://doi.org/10.15454/UB8QJE,HOR13436,BLOCK>PLOT,,,,,9,18,"BLOCK>PLOT:47,BLOCK:3",2015,67,2015-05-17T02:00:00Z,63,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.6,2015-11-30T01:00:00Z,10.4,2015-11-30T01:00:00Z,3.8,2015-11-30T01:00:00Z
54,3292413,BS3,Barley_Spring_MTA,63678,https://doi.org/10.15454/UB8QJE,HOR13436,BLOCK>PLOT,,,,,22,19,"BLOCK>PLOT:54,BLOCK:9",2015,66,2015-05-16T02:00:00Z,71,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.3,2015-11-02T01:00:00Z,10,2015-11-02T01:00:00Z,3.4,2015-11-02T01:00:00Z
38,3292039,BS3,Barley_Spring_MTA,63680,https://doi.org/10.15454/Z8RNXN,HOR3700,BLOCK>PLOT,,,,,4,11,"BLOCK>PLOT:38,BLOCK:2",2015,83,2015-06-02T02:00:00Z,68,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.6,2015-11-19T01:00:00Z,9.4,2015-11-19T01:00:00Z,3.9,2015-11-19T01:00:00Z
13,3292010,BS3,Barley_Spring_MTA,63681,https://doi.org/10.15454/HUWAJX,BCC1576,BLOCK>PLOT,,,,,3,2,"BLOCK>PLOT:13,BLOCK:1",2015,63,2015-05-13T02:00:00Z,48,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.1,2015-12-01T01:00:00Z,10.8,2015-12-01T01:00:00Z,3.4,2015-12-01T01:00:00Z
58,3292114,BS3,Barley_Spring_MTA,63682,https://doi.org/10.15454/0DEEBC,HOR4072,BLOCK>PLOT,,,,,8,6,"BLOCK>PLOT:58,BLOCK:1",2015,68,2015-05-18T02:00:00Z,60,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,30,2015-11-19T01:00:00Z,11.4,2015-11-19T01:00:00Z,3.7,2015-11-19T01:00:00Z
53,3292067,BS3,Barley_Spring_MTA,63683,https://doi.org/10.15454/ADCAFL,HOR13887,BLOCK>PLOT,,,,,5,19,"BLOCK>PLOT:53,BLOCK:3",2015,80,2015-05-30T02:00:00Z,80,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.3,2015-11-19T01:00:00Z,9.8,2015-11-19T01:00:00Z,3.9,2015-11-19T01:00:00Z
6,3292069,BS3,Barley_Spring_MTA,63684,https://doi.org/10.15454/UOCACN,HOR13932,BLOCK>PLOT,,,,,6,1,"BLOCK>PLOT:6,BLOCK:1",2015,79,2015-05-29T02:00:00Z,63,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.5,2015-11-19T01:00:00Z,8.8,2015-11-19T01:00:00Z,3.7,2015-11-19T01:00:00Z
29,3292383,BS3,Barley_Spring_MTA,63685,https://doi.org/10.15454/DGNEHK,HOR13928,BLOCK>PLOT,,,,,21,10,"BLOCK>PLOT:29,BLOCK:8",2015,61,2015-05-11T02:00:00Z,62,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,29.6,2015-11-03T01:00:00Z,13,2015-11-03T01:00:00Z,2.9,2015-11-03T01:00:00Z
43,3292013,BS3,Barley_Spring_MTA,63693,https://doi.org/10.15454/LEHUS1,HOR1466,BLOCK>PLOT,,,,,3,5,"BLOCK>PLOT:43,BLOCK:1",2015,69,2015-05-19T02:00:00Z,62,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,21.8,2015-11-19T01:00:00Z,9.2,2015-11-19T01:00:00Z,3.2,2015-11-19T01:00:00Z
6,3292481,BS3,Barley_Spring_MTA,63694,https://doi.org/10.15454/KEN6US,HOR751,BLOCK>PLOT,,,,,26,7,"BLOCK>PLOT:6,BLOCK:8",2015,82,2015-06-01T02:00:00Z,77,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.1,2015-10-21T02:00:00Z,8.9,2015-10-21T02:00:00Z,4,2015-10-21T02:00:00Z
37,3292019,BS3,Barley_Spring_MTA,63695,https://doi.org/10.15454/RKJ4BR,HOR5895,BLOCK>PLOT,,,,,3,11,"BLOCK>PLOT:37,BLOCK:2",2015,81,2015-05-31T02:00:00Z,67,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,21.4,2015-11-19T01:00:00Z,7.3,2015-11-19T01:00:00Z,4,2015-11-19T01:00:00Z
4,3292415,BS3,Barley_Spring_MTA,63697,https://doi.org/10.15454/XNEIEV,HOR10334,BLOCK>PLOT,,,,,23,1,"BLOCK>PLOT:4,BLOCK:7",2015,83,2015-06-02T02:00:00Z,78,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.7,2015-11-04T01:00:00Z,10.3,2015-11-04T01:00:00Z,3.2,2015-11-04T01:00:00Z
9,3292266,BS3,Barley_Spring_MTA,63698,https://doi.org/10.15454/SZQZVQ,HOR6514,BLOCK>PLOT,,,,,15,15,"BLOCK>PLOT:9,BLOCK:4",2015,76,2015-05-26T02:00:00Z,63,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,36,2015-11-30T01:00:00Z,15.9,2015-11-30T01:00:00Z,3,2015-11-30T01:00:00Z
10,3292532,BS3,Barley_Spring_MTA,63699,https://doi.org/10.15454/RTL01M,HOR10958,BLOCK>PLOT,,,,,29,1,"BLOCK>PLOT:10,BLOCK:7",2015,63,2015-05-13T02:00:00Z,70,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.4,2015-10-26T01:00:00Z,8.8,2015-10-26T01:00:00Z,4,2015-10-26T01:00:00Z
18,3292489,BS3,Barley_Spring_MTA,63699,https://doi.org/10.15454/RTL01M,HOR10958,BLOCK>PLOT,,,,,26,15,"BLOCK>PLOT:18,BLOCK:9",2015,63,2015-05-13T02:00:00Z,65,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,37.5,2015-10-19T02:00:00Z,15.8,2015-10-19T02:00:00Z,3,2015-10-19T02:00:00Z
16,3292436,BS3,Barley_Spring_MTA,63700,https://doi.org/10.15454/G1WKB2,HOR5918,BLOCK>PLOT,,,,,24,2,"BLOCK>PLOT:16,BLOCK:7",2015,71,2015-05-21T02:00:00Z,80,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,30.8,2015-11-20T01:00:00Z,10.9,2015-11-20T01:00:00Z,3.9,2015-11-20T01:00:00Z
22,3292117,BS3,Barley_Spring_MTA,63701,https://doi.org/10.15454/KPBWPP,HOR5929,BLOCK>PLOT,,,,,8,9,"BLOCK>PLOT:22,BLOCK:2",2015,70,2015-05-20T02:00:00Z,75,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.9,2015-11-20T01:00:00Z,9.7,2015-11-20T01:00:00Z,3.2,2015-11-20T01:00:00Z
16,3291997,BS3,Barley_Spring_MTA,64406,https://doi.org/10.15454/NYGOHE,ROBUR,BLOCK>PLOT,,,,,2,9,"BLOCK>PLOT:16,BLOCK:2",2015,79,2015-05-29T02:00:00Z,62,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.4,2015-11-19T01:00:00Z,8.8,2015-11-19T01:00:00Z,3.6,2015-11-19T01:00:00Z
38,3292196,BS3,Barley_Spring_MTA,48095,https://doi.org/10.15454/S8M4FF,ALGER 48,BLOCK>PLOT,,,,,12,5,"BLOCK>PLOT:38,BLOCK:6",2015,83,2015-06-02T02:00:00Z,83,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,19.2,2015-11-30T01:00:00Z,8.2,2015-11-30T01:00:00Z,3,2015-11-30T01:00:00Z
35,3292376,BS3,Barley_Spring_MTA,63346,https://doi.org/10.15454/L7ERPE,Tadmor-IPK,BLOCK>PLOT,,,,,21,4,"BLOCK>PLOT:35,BLOCK:7",2015,63,2015-05-13T02:00:00Z,49,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26,2015-10-28T01:00:00Z,9.8,2015-10-28T01:00:00Z,3.6,2015-10-28T01:00:00Z
63,3292467,BS3,Barley_Spring_MTA,63363,https://doi.org/10.15454/IZ5V0V,Gang Tuo Qing Ke 1 hao,BLOCK>PLOT,,,,,25,13,"BLOCK>PLOT:63,BLOCK:8",2015,83,2015-06-02T02:00:00Z,81,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,28.9,2015-10-26T01:00:00Z,9.5,2015-10-26T01:00:00Z,4,2015-10-26T01:00:00Z
25,3292294,BS3,Barley_Spring_MTA,63262,https://doi.org/10.15454/RPYHCQ,Keeper,BLOCK>PLOT,,,,,17,3,"BLOCK>PLOT:25,BLOCK:6",2015,87,2015-06-06T02:00:00Z,57,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,31.1,2015-10-26T01:00:00Z,11.3,2015-10-26T01:00:00Z,3.8,2015-10-26T01:00:00Z
23,3292347,BS3,Barley_Spring_MTA,63386,https://doi.org/10.15454/N0JRYP,Namhaebori,BLOCK>PLOT,,,,,19,16,"BLOCK>PLOT:23,BLOCK:4",2015,66,2015-05-16T02:00:00Z,66,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.6,2015-11-20T01:00:00Z,8.9,2015-11-20T01:00:00Z,3.8,2015-11-20T01:00:00Z
47,3292093,BS3,Barley_Spring_MTA,63408,https://doi.org/10.15454/2EOWNC,Husky,BLOCK>PLOT,,,,,7,5,"BLOCK>PLOT:47,BLOCK:1",2015,71,2015-05-21T02:00:00Z,75,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,22.1,2015-11-20T01:00:00Z,9.2,2015-11-20T01:00:00Z,3.1,2015-11-20T01:00:00Z
11,3292306,BS3,Barley_Spring_MTA,63501,https://doi.org/10.15454/OTZWID,Unumli-Arpa,BLOCK>PLOT,,,,,17,15,"BLOCK>PLOT:11,BLOCK:4",2015,67,2015-05-17T02:00:00Z,59,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.9,2015-10-28T01:00:00Z,9.5,2015-10-28T01:00:00Z,3.4,2015-10-28T01:00:00Z
51,3292290,BS3,Barley_Spring_MTA,63686,https://doi.org/10.15454/FYPXNX,HOR420,BLOCK>PLOT,,,,,16,19,"BLOCK>PLOT:51,BLOCK:4",2015,78,2015-05-28T02:00:00Z,72,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.9,2015-10-27T01:00:00Z,9.2,2015-10-27T01:00:00Z,3.7,2015-10-27T01:00:00Z
4,3292082,BS3,Barley_Spring_MTA,63688,https://doi.org/10.15454/3XEHHA,HOR449,BLOCK>PLOT,,,,,6,14,"BLOCK>PLOT:4,BLOCK:3",2015,70,2015-05-20T02:00:00Z,68,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.6,2015-11-03T01:00:00Z,7.9,2015-11-03T01:00:00Z,3.9,2015-11-03T01:00:00Z
59,3292231,BS3,Barley_Spring_MTA,63689,https://doi.org/10.15454/EK7GWW,HOR452,BLOCK>PLOT,,,,,13,20,"BLOCK>PLOT:59,BLOCK:4",2015,74,2015-05-24T02:00:00Z,85,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,28.1,2015-11-19T01:00:00Z,10.2,2015-11-19T01:00:00Z,3.8,2015-11-19T01:00:00Z
55,3292264,BS3,Barley_Spring_MTA,63690,https://doi.org/10.15454/QQPMLY,HOR544,BLOCK>PLOT,,,,,15,13,"BLOCK>PLOT:55,BLOCK:5",2015,70,2015-05-20T02:00:00Z,68,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,22.6,2015-10-27T01:00:00Z,9.2,2015-10-27T01:00:00Z,3.2,2015-10-27T01:00:00Z
7,3292500,BS3,Barley_Spring_MTA,63691,https://doi.org/10.15454/HXALNM,HOR889,BLOCK>PLOT,,,,,27,7,"BLOCK>PLOT:7,BLOCK:8",2015,65,2015-05-15T02:00:00Z,59,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.7,2015-10-21T02:00:00Z,9.9,2015-10-21T02:00:00Z,3.7,2015-10-21T02:00:00Z
23,3292254,BS3,Barley_Spring_MTA,63692,https://doi.org/10.15454/RWCPGE,HOR194,BLOCK>PLOT,,,,,15,3,"BLOCK>PLOT:23,BLOCK:6",2015,70,2015-05-20T02:00:00Z,82,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,29,2015-10-26T01:00:00Z,10.2,2015-10-26T01:00:00Z,3.8,2015-10-26T01:00:00Z
10,3292003,BS3,Barley_Spring_MTA,63301,https://doi.org/10.15454/2RZTIP,HOR2551,BLOCK>PLOT,,,,,2,15,"BLOCK>PLOT:10,BLOCK:3",2015,69,2015-05-19T02:00:00Z,79,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,22.9,2015-11-19T01:00:00Z,8.1,2015-11-19T01:00:00Z,3.8,2015-11-19T01:00:00Z
64,3292035,BS3,Barley_Spring_MTA,63304,https://doi.org/10.15454/WB3JCS,HOR3271,BLOCK>PLOT,,,,,4,7,"BLOCK>PLOT:64,BLOCK:1",2015,76,2015-05-26T02:00:00Z,68,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,29,2015-12-01T01:00:00Z,11.2,2015-12-01T01:00:00Z,3.7,2015-12-01T01:00:00Z
13,3292063,BS3,Barley_Spring_MTA,63320,https://doi.org/10.15454/JYHX8Z,HOR10310,BLOCK>PLOT,,,,,5,15,"BLOCK>PLOT:13,BLOCK:3",2015,83,2015-06-02T02:00:00Z,87,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.7,2015-12-01T01:00:00Z,9.4,2015-12-01T01:00:00Z,3.5,2015-12-01T01:00:00Z
32,3292444,BS3,Barley_Spring_MTA,63324,https://doi.org/10.15454/GZIZAC,HOR3592,BLOCK>PLOT,,,,,24,10,"BLOCK>PLOT:32,BLOCK:8",2015,71,2015-05-21T02:00:00Z,71,2015-06-16T02:00:00Z,2,2015-04-26T02:00:00Z,24.8,2015-10-28T01:00:00Z,8.3,2015-10-28T01:00:00Z,3.9,2015-10-28T01:00:00Z
28,3292457,BS3,Barley_Spring_MTA,63291,https://doi.org/10.15454/DTA5PP,HOR303,BLOCK>PLOT,,,,,25,3,"BLOCK>PLOT:28,BLOCK:7",2015,82,2015-06-01T02:00:00Z,71,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,,,,,,
52,3292310,BS3,Barley_Spring_MTA,63295,https://doi.org/10.15454/1NSBTN,HOR804,BLOCK>PLOT,,,,,17,19,"BLOCK>PLOT:52,BLOCK:4",2015,71,2015-05-21T02:00:00Z,76,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,30.1,2015-10-26T01:00:00Z,9.9,2015-10-26T01:00:00Z,4.1,2015-10-26T01:00:00Z
39,3292510,BS3,Barley_Spring_MTA,63295,https://doi.org/10.15454/1NSBTN,HOR804,BLOCK>PLOT,,,,,27,17,"BLOCK>PLOT:39,BLOCK:9",2015,66,2015-05-16T02:00:00Z,87,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,32.8,2015-10-26T01:00:00Z,12,2015-10-26T01:00:00Z,3.7,2015-10-26T01:00:00Z
43,3292535,BS3,Barley_Spring_MTA,63292,https://doi.org/10.15454/5WL45A,HOR683,BLOCK>PLOT,,,,,29,4,"BLOCK>PLOT:43,BLOCK:7",2015,67,2015-05-17T02:00:00Z,65,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,29.1,2015-10-28T01:00:00Z,10.9,2015-10-28T01:00:00Z,3.8,2015-10-28T01:00:00Z
62,3292291,BS3,Barley_Spring_MTA,63303,https://doi.org/10.15454/RHLCX1,HOR3075,BLOCK>PLOT,,,,,16,20,"BLOCK>PLOT:62,BLOCK:4",2015,82,2015-06-01T02:00:00Z,73,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.1,2015-10-27T01:00:00Z,10,2015-10-27T01:00:00Z,3.7,2015-10-27T01:00:00Z
16,3292520,BS3,Barley_Spring_MTA,63305,https://doi.org/10.15454/7NXPI9,HOR3275,BLOCK>PLOT,,,,,28,8,"BLOCK>PLOT:16,BLOCK:8",2015,78,2015-05-28T02:00:00Z,94,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,,,,,,
65,3292055,BS3,Barley_Spring_MTA,63289,https://doi.org/10.15454/W6AKT4,HOR214,BLOCK>PLOT,,,,,5,7,"BLOCK>PLOT:65,BLOCK:1",2015,70,2015-05-20T02:00:00Z,45,2015-06-16T02:00:00Z,2,2015-04-26T02:00:00Z,23.8,2015-11-19T01:00:00Z,8.5,2015-11-19T01:00:00Z,3.8,2015-11-19T01:00:00Z
24,3292241,BS3,Barley_Spring_MTA,63294,https://doi.org/10.15454/E8XA4A,HOR736,BLOCK>PLOT,,,,,14,10,"BLOCK>PLOT:24,BLOCK:5",2015,67,2015-05-17T02:00:00Z,66,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,21.5,2015-11-30T01:00:00Z,9,2015-11-30T01:00:00Z,3.3,2015-11-30T01:00:00Z
46,3292399,BS3,Barley_Spring_MTA,63310,https://doi.org/10.15454/PEWD7F,HOR4400,BLOCK>PLOT,,,,,22,5,"BLOCK>PLOT:46,BLOCK:7",2015,80,2015-05-30T02:00:00Z,76,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.6,2015-11-02T01:00:00Z,8.3,2015-11-02T01:00:00Z,3.8,2015-11-02T01:00:00Z
66,3292372,BS3,Barley_Spring_MTA,63332,https://doi.org/10.15454/OZRBBW,HOR1683,BLOCK>PLOT,,,,,20,20,"BLOCK>PLOT:66,BLOCK:4",2015,68,2015-05-18T02:00:00Z,67,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,33.2,2015-10-28T01:00:00Z,10.3,2015-10-28T01:00:00Z,4.3,2015-10-28T01:00:00Z
24,3292031,BS3,Barley_Spring_MTA,63334,https://doi.org/10.15454/8PWK9Z,HOR7327,BLOCK>PLOT,,,,,4,3,"BLOCK>PLOT:24,BLOCK:1",2015,69,2015-05-19T02:00:00Z,65,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,20.7,2015-11-19T01:00:00Z,9.3,2015-11-19T01:00:00Z,3,2015-11-19T01:00:00Z
2,3292205,BS3,Barley_Spring_MTA,48103,https://doi.org/10.15454/9UWCTZ,TUNISIE 1458,BLOCK>PLOT,,,,,12,14,"BLOCK>PLOT:2,BLOCK:4",2015,70,2015-05-20T02:00:00Z,72,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,22.3,2015-11-30T01:00:00Z,8.8,2015-11-30T01:00:00Z,3.5,2015-11-30T01:00:00Z
44,3292554,BS3,Barley_Spring_MTA,63293,https://doi.org/10.15454/ZX2WR2,HOR728,BLOCK>PLOT,,,,,30,4,"BLOCK>PLOT:44,BLOCK:7",2015,69,2015-05-19T02:00:00Z,76,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.3,2015-10-21T02:00:00Z,9.8,2015-10-21T02:00:00Z,3.8,2015-10-21T02:00:00Z
26,3292124,BS3,Barley_Spring_MTA,63302,https://doi.org/10.15454/K10DUX,HOR2932,BLOCK>PLOT,,,,,8,16,"BLOCK>PLOT:26,BLOCK:3",2015,85,2015-06-04T02:00:00Z,79,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.7,2015-11-19T01:00:00Z,8.4,2015-11-19T01:00:00Z,3.8,2015-11-19T01:00:00Z
65,3292128,BS3,Barley_Spring_MTA,63309,https://doi.org/10.15454/WJQXPS,HOR4060,BLOCK>PLOT,,,,,8,20,"BLOCK>PLOT:65,BLOCK:3",2015,66,2015-05-16T02:00:00Z,51,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,31.7,2015-11-19T01:00:00Z,11.7,2015-11-19T01:00:00Z,3.8,2015-11-19T01:00:00Z
26,3292314,BS3,Barley_Spring_MTA,63351,https://doi.org/10.15454/ZNDDLK,IG 31903,BLOCK>PLOT,,,,,18,3,"BLOCK>PLOT:26,BLOCK:6",2015,69,2015-05-19T02:00:00Z,66,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,32.7,2015-10-26T01:00:00Z,11,2015-10-26T01:00:00Z,4.1,2015-10-26T01:00:00Z
2,3292373,BS3,Barley_Spring_MTA,48102,https://doi.org/10.15454/ELTCZK,TUNISIE 1451,BLOCK>PLOT,,,,,21,1,"BLOCK>PLOT:2,BLOCK:7",2015,66,2015-05-16T02:00:00Z,72,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,32.6,2015-10-28T01:00:00Z,12,2015-10-28T01:00:00Z,3.7,2015-10-28T01:00:00Z
14,3292409,BS3,Barley_Spring_MTA,48102,https://doi.org/10.15454/ELTCZK,TUNISIE 1451,BLOCK>PLOT,,,,,22,15,"BLOCK>PLOT:14,BLOCK:9",2015,69,2015-05-19T02:00:00Z,78,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.5,2015-11-02T01:00:00Z,9.1,2015-11-02T01:00:00Z,4,2015-11-02T01:00:00Z
