observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,AwnLength(WIPO:0000273),AwnLength(WIPO:0000273).date,ColdTolerance(CO_321:1000271),ColdTolerance(CO_321:1000271).date,FruitingEfficiency(WIPO:0000277),FruitingEfficiency(WIPO:0000277).date,GrainWeight(CO_321:1000177),GrainWeight(CO_321:1000177).date,Heading(CO_321:1000036),Heading(CO_321:1000036).date,Height(CO_321:1000218),Height(CO_321:1000218).date,PlantEstablishment(WIPO:0000272),PlantEstablishment(WIPO:0000272).date,PlotGrainWeight(CO_321:1000073),PlotGrainWeight(CO_321:1000073).date,SpikeLength(CO_321:1000079),SpikeLength(CO_321:1000079).date
ww-407Block6Plot19,3032130,WW3,Wheat_Winter_MTA,23839,https://doi.org/10.15454/OWSJUU,ULYANOVSKAYA,VIRTUAL_TRIAL,,,,,11,3,,2015,"7,1",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,8444444444",,"49,6083550914",,218,2015-05-26T02:00:00Z,125,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,660,2015-07-17T02:00:00Z,"12,1",
ww-408Block6Plot21,3032170,WW3,Wheat_Winter_MTA,23842,https://doi.org/10.15454/SZBGLJ,P. DE BROLLON,VIRTUAL_TRIAL,,,,,13,3,,2015,"7,6",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7235023041",,"53,4013605442",,216,2015-05-24T02:00:00Z,97,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,408,2015-07-17T02:00:00Z,"10,3",
ww-409Block3Plot16,3032083,WW3,Wheat_Winter_MTA,23847,https://doi.org/10.15454/OKJJBJ,P4523-80,VIRTUAL_TRIAL,,,,,8,15,,2015,"6,1",2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,"0,6217228464",,"31,0861423221",,220,2015-05-28T02:00:00Z,87,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,296,2015-07-17T02:00:00Z,"12,9",
ww-410Block4Plot17,3032183,WW3,Wheat_Winter_MTA,23879,https://doi.org/10.15454/2LO7HO,PATO,VIRTUAL_TRIAL,,,,,13,16,,2015,"3,6",2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,,,,,205,2015-05-13T02:00:00Z,73,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,336,2015-07-17T02:00:00Z,,
ww-301Block3Plot66,3032108,WW3,Wheat_Winter_MTA,23929,https://doi.org/10.15454/JSZ6HD,PITIC 62,VIRTUAL_TRIAL,,,,,9,20,,2015,"5,8",2015-06-15T02:00:00Z,2,2015-03-10T01:00:00Z,"0,6075471698",,"31,6929133858",,208,2015-05-16T02:00:00Z,76,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,342,2015-07-17T02:00:00Z,"10,8",
ww-411Block6Plot49,3032173,WW3,Wheat_Winter_MTA,23960,https://doi.org/10.15454/N0YNKY,PRECOCE A BARBE BLANCHE,VIRTUAL_TRIAL,,,,,13,6,,2015,7,2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,"0,621761658",,"50,6329113924",,211,2015-05-19T02:00:00Z,102,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,472,2015-07-17T02:00:00Z,"11,5",
ww-418Block6Plot6,3032224,WW3,Wheat_Winter_MTA,24326,https://doi.org/10.15454/UEHBY5,SOANDRES LARACHA,VIRTUAL_TRIAL,,,,,16,1,,2015,"7,9",2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,"0,6950672646",,"52,1885521886",,216,2015-05-24T02:00:00Z,110,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,604,2015-07-17T02:00:00Z,"9,7",
ww-418Block9Plot65,3032380,WW3,Wheat_Winter_MTA,24326,https://doi.org/10.15454/UEHBY5,SOANDRES LARACHA,VIRTUAL_TRIAL,,,,,23,20,,2015,"7,4",2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,"0,7446808511",,"47,0430107527",,216,2015-05-24T02:00:00Z,114,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,462,2015-07-17T02:00:00Z,13,
ww-434Block7Plot60,3032424,WW3,Wheat_Winter_MTA,25099,https://doi.org/10.15454/YZY2EQ,CARIBO,VIRTUAL_TRIAL,,,,,26,6,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,5399061033",,"25,3863134658",,220,2015-05-28T02:00:00Z,103,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,468,2015-07-17T02:00:00Z,12,
ww-438Block3Plot30,3031965,WW3,Wheat_Winter_MTA,25481,https://doi.org/10.15454/VCUAPF,PRINCE-LEOPOLD,VIRTUAL_TRIAL,,,,,2,17,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,8043478261",,"41,6666666667",,221,2015-05-29T02:00:00Z,139,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,352,2015-07-17T02:00:00Z,"14,1",
ww-364Block4Plot7,3032182,WW3,Wheat_Winter_MTA,22994,https://doi.org/10.15454/XKSOBW,GRANAROLO,VIRTUAL_TRIAL,,,,,13,15,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,6787148594",,"30,5605786618",,207,2015-05-15T02:00:00Z,64,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,430,2015-07-17T02:00:00Z,"10,8",
ww-226Block7Plot64,3032502,WW3,Wheat_Winter_MTA,48259,https://doi.org/10.15454/0SKJFO,IG 126331,VIRTUAL_TRIAL,,,,,30,6,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,6433121019",,"43,9130434783",,212,2015-05-20T02:00:00Z,99,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,436,2015-07-17T02:00:00Z,13,
ww-303Block2Plot29,3032018,WW3,Wheat_Winter_MTA,24985,https://doi.org/10.15454/56VCQT,CORONATION,VIRTUAL_TRIAL,,,,,5,10,,2015,"5,6",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,6927374302",,"37,8048780488",,209,2015-05-17T02:00:00Z,118,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,434,2015-07-17T02:00:00Z,"9,9",
ww-428Block8Plot20,3032350,WW3,Wheat_Winter_MTA,24989,https://doi.org/10.15454/RBS2MT,KITCHENER,VIRTUAL_TRIAL,,,,,22,9,,2015,"2,5",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7883817427",,"42,600896861",,211,2015-05-19T02:00:00Z,128,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,536,2015-07-17T02:00:00Z,"11,4",
ww-312Block5Plot15,3032212,WW3,Wheat_Winter_MTA,21765,https://doi.org/10.15454/RNBVT7,6-1-3,VIRTUAL_TRIAL,,,,,15,9,,2015,0,2015-06-15T02:00:00Z,4,2015-03-10T01:00:00Z,"0,641025641",,"45,4545454545",,207,2015-05-15T02:00:00Z,92,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,262,2015-07-17T02:00:00Z,"12,8",
ww-316Block2Plot12,3032076,WW3,Wheat_Winter_MTA,21851,https://doi.org/10.15454/FAVKBG,ADMONTER,VIRTUAL_TRIAL,,,,,8,8,,2015,"5,9",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,5519480519",,"27,2435897436",,217,2015-05-25T02:00:00Z,112,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,236,2015-07-17T02:00:00Z,"13,5",
ww-133Block5Plot32,3032158,WW3,Wheat_Winter_MTA,21907,https://doi.org/10.15454/HA5VBN,ANNA MIGLIORI,VIRTUAL_TRIAL,,,,,12,11,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,87109375",,"45,325203252",,222,2015-05-30T02:00:00Z,138,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,402,2015-07-17T02:00:00Z,"15,4",
ww-133Block9Plot37,3032415,WW3,Wheat_Winter_MTA,21907,https://doi.org/10.15454/HA5VBN,ANNA MIGLIORI,VIRTUAL_TRIAL,,,,,25,17,,2015,0,2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,"0,5970149254",,"28,7769784173",,221,2015-05-29T02:00:00Z,142,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,338,2015-07-17T02:00:00Z,"14,2",
ww-324Block5Plot50,3032314,WW3,Wheat_Winter_MTA,21990,https://doi.org/10.15454/BKHIDR,AUSTRO BANKUT,VIRTUAL_TRIAL,,,,,20,12,,2015,"6,3",2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,"0,7297297297",,"48,9637305699",,209,2015-05-17T02:00:00Z,126,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,708,2015-07-17T02:00:00Z,11,
ww-326Block7Plot59,3032404,WW3,Wheat_Winter_MTA,22022,https://doi.org/10.15454/HUCEGN,BAIONETTE-I,VIRTUAL_TRIAL,,,,,25,6,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7",,"48,8888888889",,216,2015-05-24T02:00:00Z,129,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,752,2015-07-17T02:00:00Z,13,
ww-089Block7Plot57,3032366,WW3,Wheat_Winter_MTA,22037,https://doi.org/10.15454/TCSXWR,BANKUTI 1201,VIRTUAL_TRIAL,,,,,23,6,,2015,7,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7668161435",,"45,2380952381",,211,2015-05-19T02:00:00Z,122,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,774,2015-07-17T02:00:00Z,"11,8",
ww-327Block4Plot35,3032145,WW3,Wheat_Winter_MTA,22029,https://doi.org/10.15454/SUKFFR,BALKAN,VIRTUAL_TRIAL,,,,,11,18,,2015,0,2015-06-15T02:00:00Z,2,2015-03-10T01:00:00Z,"0,8661710037",,"49,1561181435",,216,2015-05-24T02:00:00Z,67,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,204,2015-07-17T02:00:00Z,"8,7",
ww-333Block5Plot61,3032217,WW3,Wheat_Winter_MTA,22123,https://doi.org/10.15454/GDSW10,BLANC PRECOCE,VIRTUAL_TRIAL,,,,,15,14,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7213114754",,"47,311827957",,212,2015-05-20T02:00:00Z,121,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,574,2015-07-17T02:00:00Z,"12,5",
ww-333Block9Plot34,3032358,WW3,Wheat_Winter_MTA,22123,https://doi.org/10.15454/GDSW10,BLANC PRECOCE,VIRTUAL_TRIAL,,,,,22,17,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7614678899",,"43,4554973822",,213,2015-05-21T02:00:00Z,118,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,354,2015-07-17T02:00:00Z,"11,9",
ww-189Block8Plot50,3032353,WW3,Wheat_Winter_MTA,22235,https://doi.org/10.15454/WADGVN,BULGARIA 301,VIRTUAL_TRIAL,,,,,22,12,,2015,6,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,786163522",,"46,6417910448",,210,2015-05-18T02:00:00Z,106,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,604,2015-07-17T02:00:00Z,"9,6",
ww-288Block3Plot23,3032024,WW3,Wheat_Winter_MTA,22215,https://doi.org/10.15454/8LUH9M,BT2277,VIRTUAL_TRIAL,,,,,5,16,,2015,"3,5",2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,"0,7266666667",,"36,8243243243",,203,2015-05-11T02:00:00Z,88,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,476,2015-07-17T02:00:00Z,"7,2",
ww-289Block1Plot15,3032010,WW3,Wheat_Winter_MTA,22231,https://doi.org/10.15454/3KYLVY,BUCKBUCK'S',VIRTUAL_TRIAL,,,,,5,2,,2015,"3,5",2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,"0,717472119",,"52,7322404372",,210,2015-05-18T02:00:00Z,78,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,374,2015-07-17T02:00:00Z,"8,8",
ww-383Block8Plot53,3032410,WW3,Wheat_Winter_MTA,23434,https://doi.org/10.15454/DF8XVT,M45/66,VIRTUAL_TRIAL,,,,,25,12,,2015,"5,2",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,5412371134",,"33,6538461538",,206,2015-05-14T02:00:00Z,92,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,574,2015-07-17T02:00:00Z,10,
ww-052Block8Plot10,3032349,WW3,Wheat_Winter_MTA,24116,https://doi.org/10.15454/PTBXFI,RIALTO,VIRTUAL_TRIAL,,,,,22,8,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7777777778",,"35,4929577465",,218,2015-05-26T02:00:00Z,79,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,502,2015-07-17T02:00:00Z,13,
ww-096Block3Plot25,3032064,WW3,Wheat_Winter_MTA,48174,https://doi.org/10.15454/56F3VY,NJEMERTSCH TRIUMPH BEGRANNTER ROTER VERBESSERTER,VIRTUAL_TRIAL,,,,,7,16,,2015,"6,5",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7291666667",,50,,215,2015-05-23T02:00:00Z,130,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,750,2015-07-17T02:00:00Z,"11,9",
ww-075Block5Plot59,3032295,WW3,Wheat_Winter_MTA,26500,https://doi.org/10.15454/069SJN,SUWON 86,VIRTUAL_TRIAL,,,,,19,13,,2015,5,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,5714285714",,"38,7096774194",,206,2015-05-14T02:00:00Z,53,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,302,2015-07-17T02:00:00Z,"7,5",
ww-061Block3Plot47,3032106,WW3,Wheat_Winter_MTA,48109,https://doi.org/10.15454/2GWGLB,PAUILLAC,VIRTUAL_TRIAL,,,,,9,18,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,6367924528",,"27,0541082164",,218,2015-05-26T02:00:00Z,81,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,444,2015-07-17T02:00:00Z,"8,7",
ww-246Block4Plot37,3032185,WW3,Wheat_Winter_MTA,48311,https://doi.org/10.15454/MTM4YH,IG 46803,VIRTUAL_TRIAL,,,,,13,18,,2015,0,2015-06-15T02:00:00Z,8,2015-03-10T01:00:00Z,,,,,221,2015-05-29T02:00:00Z,57,2015-06-12T02:00:00Z,0,2014-12-01T01:00:00Z,33,2015-07-17T02:00:00Z,,
ww-164Block5Plot13,3032176,WW3,Wheat_Winter_MTA,26122,https://doi.org/10.15454/SZ4TNI,ROSARIO,VIRTUAL_TRIAL,,,,,13,9,,2015,0,2015-06-15T02:00:00Z,8,2015-03-10T01:00:00Z,"0,7008547009",,"57,5438596491",,221,2015-05-29T02:00:00Z,72,2015-06-12T02:00:00Z,1,2014-12-01T01:00:00Z,216,2015-07-17T02:00:00Z,"9,8",
ww-369Block7Plot50,3032423,WW3,Wheat_Winter_MTA,23115,https://doi.org/10.15454/1RXCK7,HYBRIDE 56 VILMORIN,VIRTUAL_TRIAL,,,,,26,5,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,6166007905",,"24,8012718601",,212,2015-05-20T02:00:00Z,114,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,336,2015-07-17T02:00:00Z,"13,8",
ww-495Block4Plot9,3032218,WW3,Wheat_Winter_MTA,48271,https://doi.org/10.15454/HFW5CZ,DOLATKHANI (WHITE),VIRTUAL_TRIAL,,,,,15,15,,2015,0,2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,"0,6951672862",,"45,7212713936",,211,2015-05-19T02:00:00Z,116,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,468,2015-07-17T02:00:00Z,"11,9",
ww-047Block2Plot22,3032077,WW3,Wheat_Winter_MTA,27304,https://doi.org/10.15454/LCH7HL,RIMBAUD,VIRTUAL_TRIAL,,,,,8,9,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7157190635",,"36,2098138748",,210,2015-05-18T02:00:00Z,66,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,486,2015-07-17T02:00:00Z,"9,8",
ww-107Block8Plot36,3032467,WW3,Wheat_Winter_MTA,48179,https://doi.org/10.15454/1O0QTW,LANDWEIZEN AUS NEUHAUSEN,VIRTUAL_TRIAL,,,,,28,10,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,6386554622",,"29,4573643411",,224,2015-06-01T02:00:00Z,144,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,450,2015-07-17T02:00:00Z,"15,5",
ww-106Block7Plot10,3032478,WW3,Wheat_Winter_MTA,48178,https://doi.org/10.15454/0NOYWH,DRAEGERS DICKKOPF,VIRTUAL_TRIAL,,,,,29,1,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,6653992395",,"31,25",,227,2015-06-04T02:00:00Z,99,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,102,2015-07-17T02:00:00Z,"7,5",
ww-090Block2Plot17,3031977,WW3,Wheat_Winter_MTA,48170,https://doi.org/10.15454/VDKSTT,ODVOS 116,VIRTUAL_TRIAL,,,,,3,9,,2015,"5,8",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7094972067",,"43,4931506849",,211,2015-05-19T02:00:00Z,125,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,608,2015-07-17T02:00:00Z,"11,8",
ww-500Block4Plot64,3032282,WW3,Wheat_Winter_MTA,48276,https://doi.org/10.15454/HFDCBZ,WC325,VIRTUAL_TRIAL,,,,,18,20,,2015,"6,8",2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,,,,,220,2015-05-28T02:00:00Z,126,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,396,2015-07-17T02:00:00Z,,
ww-500Block9Plot1,3032489,WW3,Wheat_Winter_MTA,48276,https://doi.org/10.15454/HFDCBZ,WC325,VIRTUAL_TRIAL,,,,,29,13,,2015,7,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,5758928571",,"36,6477272727",,222,2015-05-30T02:00:00Z,136,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,386,2015-07-17T02:00:00Z,"17,5",
ww-264Block6Plot44,3032267,WW3,Wheat_Winter_MTA,48328,https://doi.org/10.15454/8ZFEST,TRI 5860,VIRTUAL_TRIAL,,,,,18,5,,2015,"10,3",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,,,,,214,2015-05-22T02:00:00Z,101,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,52,2015-07-17T02:00:00Z,,
ww-009Block7Plot55,3032328,WW3,Wheat_Winter_MTA,48125,https://doi.org/10.15454/OGEQVA,KWS DACANTO,VIRTUAL_TRIAL,,,,,21,6,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,8811881188",,"42,6517571885",,221,2015-05-29T02:00:00Z,99,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,700,2015-07-17T02:00:00Z,"12,5",
ww-355Block7Plot13,3032324,WW3,Wheat_Winter_MTA,22809,https://doi.org/10.15454/NKDB3F,FERRUGINEUM,VIRTUAL_TRIAL,,,,,21,2,,2015,"7,5",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7004219409",,"25,6965944272",,221,2015-05-29T02:00:00Z,129,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,630,2015-07-17T02:00:00Z,13,
ww-359Block6Plot57,3032134,WW3,Wheat_Winter_MTA,22896,https://doi.org/10.15454/5SS7JV,G66257,VIRTUAL_TRIAL,,,,,11,7,,2015,"3,8",2015-06-15T02:00:00Z,3,2015-03-10T01:00:00Z,"0,7574257426",,"55,035971223",,202,2015-05-10T02:00:00Z,89,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,322,2015-07-17T02:00:00Z,"9,2",
ww-360Block6Plot32,3032207,WW3,Wheat_Winter_MTA,22901,https://doi.org/10.15454/9WV2AB,G72300,VIRTUAL_TRIAL,,,,,15,4,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,722972973",,"48,4162895928",,201,2015-05-09T02:00:00Z,97,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,594,2015-07-17T02:00:00Z,"9,9",
ww-370Block1Plot51,3031935,WW3,Wheat_Winter_MTA,23138,https://doi.org/10.15454/YRO99K,IAR W83-2,VIRTUAL_TRIAL,,,,,1,6,,2015,"6,6",2015-06-15T02:00:00Z,2,2015-03-10T01:00:00Z,"0,5714285714",,"35,4679802956",,208,2015-05-16T02:00:00Z,87,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,288,2015-07-17T02:00:00Z,"9,4",
ww-372Block3Plot37,3032105,WW3,Wheat_Winter_MTA,23149,https://doi.org/10.15454/IOTYVY,ICARDA 079,VIRTUAL_TRIAL,,,,,9,17,,2015,0,2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,"0,6074766355",,,,217,2015-05-25T02:00:00Z,80,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,222,2015-07-17T02:00:00Z,,
ww-374Block2Plot31,3032058,WW3,Wheat_Winter_MTA,23198,https://doi.org/10.15454/TECPYX,JO3045,VIRTUAL_TRIAL,,,,,7,10,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,,,,,211,2015-05-19T02:00:00Z,114,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,482,2015-07-17T02:00:00Z,,
ww-483Block8Plot22,3032388,WW3,Wheat_Winter_MTA,23325,https://doi.org/10.15454/298YCK,KULUNG,VIRTUAL_TRIAL,,,,,24,9,,2015,0,2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,"0,8280254777",,"32,0197044335",,206,2015-05-14T02:00:00Z,102,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,230,2015-07-17T02:00:00Z,"8,5",
ww-180Block4Plot25,3032144,WW3,Wheat_Winter_MTA,48300,https://doi.org/10.15454/3NV7WZ,LxG #12,VIRTUAL_TRIAL,,,,,11,17,,2015,"10,2",2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,,,,,210,2015-05-18T02:00:00Z,112,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,68,2015-07-17T02:00:00Z,,
ww-414Block5Plot44,3032197,WW3,Wheat_Winter_MTA,24137,https://doi.org/10.15454/YCXKIP,RITAK,VIRTUAL_TRIAL,,,,,14,12,,2015,0,2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,"0,6780821918",,"26,6846361186",,208,2015-05-16T02:00:00Z,97,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,262,2015-07-17T02:00:00Z,"9,4",
ww-416Block4Plot22,3032278,WW3,Wheat_Winter_MTA,24227,https://doi.org/10.15454/FUTAAA,S975-A4-A1,VIRTUAL_TRIAL,,,,,18,16,,2015,5,2015-06-15T02:00:00Z,7,2015-03-10T01:00:00Z,"0,7669491525",,"34,8747591522",,205,2015-05-13T02:00:00Z,55,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,170,2015-07-17T02:00:00Z,"8,7",
ww-125Block6Plot31,3032189,WW3,Wheat_Winter_MTA,48107,https://doi.org/10.15454/XOI0NK,CAMPEADOR,VIRTUAL_TRIAL,,,,,14,4,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7991071429",,"45,4314720812",,207,2015-05-15T02:00:00Z,91,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,578,2015-07-17T02:00:00Z,"8,3",
ww-444Block5Plot43,3032179,WW3,Wheat_Winter_MTA,25687,https://doi.org/10.15454/I976KG,PAMUKALE,VIRTUAL_TRIAL,,,,,13,12,,2015,"5,2",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7055555556",,"31,3580246914",,210,2015-05-18T02:00:00Z,82,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,264,2015-07-17T02:00:00Z,"12,5",
ww-050Block3Plot3,3032022,WW3,Wheat_Winter_MTA,25814,https://doi.org/10.15454/D3RULR,CLAIRE,VIRTUAL_TRIAL,,,,,5,14,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,6995708155",,"28,3972125436",,221,2015-05-29T02:00:00Z,72,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,470,2015-07-17T02:00:00Z,"11,2",
ww-025Block8Plot12,3032387,WW3,Wheat_Winter_MTA,48112,https://doi.org/10.15454/TDJ7ZR,MV-SUBA,VIRTUAL_TRIAL,,,,,24,8,,2015,"6,4",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7943548387",,"46,4622641509",,209,2015-05-17T02:00:00Z,79,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,500,2015-07-17T02:00:00Z,"8,6",
ww-020Block6Plot34,3032246,WW3,Wheat_Winter_MTA,48123,https://doi.org/10.15454/7RTRTU,PALESIO,VIRTUAL_TRIAL,,,,,17,4,,2015,"4,3",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,912037037",,"53,5326086957",,204,2015-05-12T02:00:00Z,70,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,620,2015-07-17T02:00:00Z,"8,2",
ww-034Block3Plot40,3031966,WW3,Wheat_Winter_MTA,48131,https://doi.org/10.15454/OUKKPI,KWS WILLOW,VIRTUAL_TRIAL,,,,,2,18,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7350746269",,"39,4",,216,2015-05-24T02:00:00Z,88,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,682,2015-07-17T02:00:00Z,"10,1",
ww-011Block8Plot35,3032447,WW3,Wheat_Winter_MTA,48126,https://doi.org/10.15454/0W0IZQ,JULIUS,VIRTUAL_TRIAL,,,,,27,10,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,5462962963",,25,,218,2015-05-26T02:00:00Z,89,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,770,2015-07-17T02:00:00Z,"15,1",
ww-011Block9Plot39,3032454,WW3,Wheat_Winter_MTA,48126,https://doi.org/10.15454/0W0IZQ,JULIUS,VIRTUAL_TRIAL,,,,,27,17,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,5955555556",,"29,0672451193",,218,2015-05-26T02:00:00Z,88,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,650,2015-07-17T02:00:00Z,12,
ww-1001Block1Plot11,3031931,WW3,Wheat_Winter_MTA,48126,https://doi.org/10.15454/0W0IZQ,JULIUS,VIRTUAL_TRIAL,,,,,1,2,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,8125",,"53,6082474227",,216,2015-05-24T02:00:00Z,85,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,642,2015-07-17T02:00:00Z,"10,6",
