observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,AwnLength(WIPO:0000273),AwnLength(WIPO:0000273).date,Frost susceptibility(CO_321:1000271),Frost susceptibility(CO_321:1000271).date,GrainWeight(CO_321:1000177),GrainWeight(CO_321:1000177).date,Heading(CO_321:1000036),Heading(CO_321:1000036).date,Height(CO_321:1000218),Height(CO_321:1000218).date,PeduncleExtrusion(WIPO:0000284),PeduncleExtrusion(WIPO:0000284).date,PlantEstablishment(WIPO:0000272),PlantEstablishment(WIPO:0000272).date,RowType(WIPO:0000285),RowType(WIPO:0000285).date,SeedArea(CO_321:1000144),SeedArea(CO_321:1000144).date,SeedLength(CO_321:1000146),SeedLength(CO_321:1000146).date,SeedWidth(CO_321:1000147),SeedWidth(CO_321:1000147).date,SpikeLength(CO_321:1000079),SpikeLength(CO_321:1000079).date
64,3295009,BW2,Barley_Winter_JHI,63590,https://doi.org/10.15454/74FYTC,BCC205,BLOCK>PLOT,,,,,12,38,"BLOCK>PLOT:64,BLOCK:8",2015,13,,3,2015-03-30T02:00:00Z,49.37,2015-10-01T02:00:00Z,223,2015-06-09T02:00:00Z,67.25,,3.25,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,30.3,2015-10-01T02:00:00Z,12.5,2015-10-01T02:00:00Z,3.4,2015-10-01T02:00:00Z,5.3,
38,3294945,BW2,Barley_Winter_JHI,63591,https://doi.org/10.15454/ZSJI4S,BCC209,BLOCK>PLOT,,,,,5,34,"BLOCK>PLOT:38,BLOCK:4",2015,13.25,,3,2015-03-30T02:00:00Z,66.75,2015-09-22T02:00:00Z,219,2015-06-05T02:00:00Z,42.75,,-2.75,,2,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,32.3,2015-09-22T02:00:00Z,11.4,2015-09-22T02:00:00Z,3.9,2015-09-22T02:00:00Z,5.5,
62,3294743,BW2,Barley_Winter_JHI,63592,https://doi.org/10.15454/5LFIJA,BCC212,BLOCK>PLOT,,,,,10,19,"BLOCK>PLOT:62,BLOCK:6",2015,10.25,,2,2015-03-30T02:00:00Z,59.53,2015-10-01T02:00:00Z,217,2015-06-03T02:00:00Z,65.5,,7.75,,2,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,25.1,2015-10-01T02:00:00Z,8.9,2015-10-01T02:00:00Z,3.7,2015-10-01T02:00:00Z,7.3,
6,3294895,BW2,Barley_Winter_JHI,63593,https://doi.org/10.15454/VY6B2J,BCC214,BLOCK>PLOT,,,,,8,30,"BLOCK>PLOT:6,BLOCK:8",2015,16,,3,2015-03-30T02:00:00Z,65.73,2015-10-12T02:00:00Z,212,2015-05-29T02:00:00Z,60,,11.75,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,31.9,2015-10-12T02:00:00Z,11.8,2015-10-12T02:00:00Z,3.8,2015-10-12T02:00:00Z,5.8,
61,3294995,BW2,Barley_Winter_JHI,63594,https://doi.org/10.15454/69OWJG,BCC216,BLOCK>PLOT,,,,,14,37,"BLOCK>PLOT:61,BLOCK:8",2015,9.75,,4,2015-03-30T02:00:00Z,56.75,2015-09-21T02:00:00Z,210,2015-05-27T02:00:00Z,53.25,,6,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,29.4,2015-09-21T02:00:00Z,11.6,2015-09-21T02:00:00Z,3.5,2015-09-21T02:00:00Z,7.5,
55,3294588,BW2,Barley_Winter_JHI,63606,https://doi.org/10.15454/2XCA66,HOR1751,BLOCK>PLOT,,,,,13,8,"BLOCK>PLOT:55,BLOCK:5",2015,9.5,,2,2015-03-30T02:00:00Z,56.15,2015-09-30T02:00:00Z,210,2015-05-27T02:00:00Z,64.5,,3.25,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,26.7,2015-09-30T02:00:00Z,9.7,2015-09-30T02:00:00Z,3.7,2015-09-30T02:00:00Z,8.5,
46,3295103,BW2,Barley_Winter_JHI,63606,https://doi.org/10.15454/2XCA66,HOR1751,BLOCK>PLOT,,,,,9,45,"BLOCK>PLOT:46,BLOCK:10",2015,5.75,,3,2015-03-30T02:00:00Z,51.31,2015-09-21T02:00:00Z,212,2015-05-29T02:00:00Z,62.75,,3,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,28.3,2015-09-21T02:00:00Z,11.6,2015-09-21T02:00:00Z,3.5,2015-09-21T02:00:00Z,7.3,
7,3294484,BW2,Barley_Winter_JHI,63609,https://doi.org/10.15454/DK7CIP,HOR7939,BLOCK>PLOT,,,,,7,1,"BLOCK>PLOT:7,BLOCK:1",2015,10.25,,1,2015-03-30T02:00:00Z,58.84,2015-09-22T02:00:00Z,225,2015-06-11T02:00:00Z,94.5,,14.75,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,29.5,2015-09-22T02:00:00Z,10.4,2015-09-22T02:00:00Z,3.8,2015-09-22T02:00:00Z,10.5,
15,3294911,BW2,Barley_Winter_JHI,63610,https://doi.org/10.15454/55P5T3,HOR7956,BLOCK>PLOT,,,,,10,31,"BLOCK>PLOT:15,BLOCK:8",2015,13,,3,2015-03-30T02:00:00Z,61.03,2015-10-12T02:00:00Z,226,2015-06-12T02:00:00Z,92.25,,8.75,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,27.1,2015-10-12T02:00:00Z,9.7,2015-10-12T02:00:00Z,3.8,2015-10-12T02:00:00Z,7.5,
26,3295056,BW2,Barley_Winter_JHI,63610,https://doi.org/10.15454/55P5T3,HOR7956,BLOCK>PLOT,,,,,3,42,"BLOCK>PLOT:26,BLOCK:9",2015,13.25,,3,2015-03-30T02:00:00Z,65.88,2015-09-21T02:00:00Z,225,2015-06-11T02:00:00Z,84,,11.25,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,29.3,2015-09-21T02:00:00Z,10.4,2015-09-21T02:00:00Z,3.9,2015-09-21T02:00:00Z,8,
42,3294956,BW2,Barley_Winter_JHI,63611,https://doi.org/10.15454/X0ARW3,HOR10463,BLOCK>PLOT,,,,,2,35,"BLOCK>PLOT:42,BLOCK:4",2015,7,,6,2015-03-30T02:00:00Z,51.65,2015-10-19T02:00:00Z,222,2015-06-08T02:00:00Z,78.25,,9.25,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,25.7,2015-10-19T02:00:00Z,9.4,2015-10-19T02:00:00Z,3.6,2015-10-19T02:00:00Z,8.3,
38,3294550,BW2,Barley_Winter_JHI,63612,https://doi.org/10.15454/PJ6PQY,HOR725,BLOCK>PLOT,,,,,3,6,"BLOCK>PLOT:38,BLOCK:1",2015,11,,2,2015-03-30T02:00:00Z,41.85,2015-09-30T02:00:00Z,219,2015-06-05T02:00:00Z,62.25,,5.5,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,20.1,2015-09-30T02:00:00Z,7.3,2015-09-30T02:00:00Z,3.5,2015-09-30T02:00:00Z,7.5,
54,3294848,BW2,Barley_Winter_JHI,63613,https://doi.org/10.15454/IGQDXP,HOR2833,BLOCK>PLOT,,,,,4,27,"BLOCK>PLOT:54,BLOCK:3",2015,9.5,,5,2015-03-30T02:00:00Z,63.24,2015-10-14T02:00:00Z,208,2015-05-25T02:00:00Z,61.75,,9.25,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,30,2015-10-14T02:00:00Z,10.8,2015-10-14T02:00:00Z,3.8,2015-10-14T02:00:00Z,6.8,
44,3294563,BW2,Barley_Winter_JHI,63614,https://doi.org/10.15454/6RUWTJ,HOR10651,BLOCK>PLOT,,,,,2,7,"BLOCK>PLOT:44,BLOCK:1",2015,8.25,,2,2015-03-30T02:00:00Z,72.77,2015-09-30T02:00:00Z,225,2015-06-11T02:00:00Z,81.75,,14.75,,2,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,30.4,2015-09-30T02:00:00Z,9.8,2015-09-30T02:00:00Z,4.1,2015-09-30T02:00:00Z,10,
11,3295027,BW2,Barley_Winter_JHI,63614,https://doi.org/10.15454/6RUWTJ,HOR10651,BLOCK>PLOT,,,,,2,40,"BLOCK>PLOT:11,BLOCK:9",2015,9,,4,2015-03-30T02:00:00Z,65.62,2015-09-21T02:00:00Z,224,2015-06-10T02:00:00Z,83,,13.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,29.2,2015-09-21T02:00:00Z,10.2,2015-09-21T02:00:00Z,3.9,2015-09-21T02:00:00Z,9.5,
32,3294668,BW2,Barley_Winter_JHI,63615,https://doi.org/10.15454/ML6KKE,HOR11123,BLOCK>PLOT,,,,,7,14,"BLOCK>PLOT:32,BLOCK:2",2015,12.5,,2,2015-03-30T02:00:00Z,52.83,2015-10-01T02:00:00Z,222,2015-06-08T02:00:00Z,69,,1.75,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,23.1,2015-10-01T02:00:00Z,8.1,2015-10-01T02:00:00Z,3.8,2015-10-01T02:00:00Z,9.3,
6,3294491,BW2,Barley_Winter_JHI,63616,https://doi.org/10.15454/WV7Z0W,HOR9880,BLOCK>PLOT,,,,,13,1,"BLOCK>PLOT:6,BLOCK:5",2015,12.75,,1,2015-03-30T02:00:00Z,56.64,2015-09-30T02:00:00Z,210,2015-05-27T02:00:00Z,75,,12.75,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,26.1,2015-09-30T02:00:00Z,9.6,2015-09-30T02:00:00Z,3.7,2015-09-30T02:00:00Z,6.5,
29,3294541,BW2,Barley_Winter_JHI,63617,https://doi.org/10.15454/8JNC4Q,HOR9727,BLOCK>PLOT,,,,,8,5,"BLOCK>PLOT:29,BLOCK:5",2015,11.25,,3,2015-03-30T02:00:00Z,52.05,2015-09-30T02:00:00Z,208,2015-05-25T02:00:00Z,41.75,,4.75,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,31.1,2015-09-30T02:00:00Z,12.9,2015-09-30T02:00:00Z,3.5,2015-09-30T02:00:00Z,4.8,
13,3294902,BW2,Barley_Winter_JHI,63618,https://doi.org/10.15454/MZ7MQ1,HOR7537,BLOCK>PLOT,,,,,1,31,"BLOCK>PLOT:13,BLOCK:4",2015,12.75,,4,2015-03-30T02:00:00Z,45.34,2015-10-12T02:00:00Z,229,2015-06-15T02:00:00Z,64,,1.75,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,21.6,2015-10-12T02:00:00Z,8.1,2015-10-12T02:00:00Z,3.5,2015-10-12T02:00:00Z,7.3,
4,3294757,BW2,Barley_Winter_JHI,63619,https://doi.org/10.15454/KT2Q17,HOR8832,BLOCK>PLOT,,,,,10,20,"BLOCK>PLOT:4,BLOCK:7",2015,7.75,,2,2015-03-30T02:00:00Z,57.21,2015-10-08T02:00:00Z,226,2015-06-12T02:00:00Z,102.75,,18.75,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,24,2015-10-08T02:00:00Z,8.8,2015-10-08T02:00:00Z,3.7,2015-10-08T02:00:00Z,13.3,
65,3294618,BW2,Barley_Winter_JHI,63620,https://doi.org/10.15454/UFW3GZ,HOR9450,BLOCK>PLOT,,,,,13,10,"BLOCK>PLOT:65,BLOCK:5",2015,10.75,,3,2015-03-30T02:00:00Z,59.24,2015-09-30T02:00:00Z,229,2015-06-15T02:00:00Z,98.75,,14,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,26.9,2015-09-30T02:00:00Z,9.6,2015-09-30T02:00:00Z,3.7,2015-09-30T02:00:00Z,12.5,
23,3294652,BW2,Barley_Winter_JHI,63622,https://doi.org/10.15454/XYGVRM,HOR8638,BLOCK>PLOT,,,,,5,13,"BLOCK>PLOT:23,BLOCK:2",2015,13.25,,3,2015-03-30T02:00:00Z,56.51,2015-10-01T02:00:00Z,231,2015-06-17T02:00:00Z,56.25,,0.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,25.5,2015-10-01T02:00:00Z,8.8,2015-10-01T02:00:00Z,3.9,2015-10-01T02:00:00Z,11.3,
34,3294948,BW2,Barley_Winter_JHI,63623,https://doi.org/10.15454/55XEBO,HOR1178,BLOCK>PLOT,,,,,8,34,"BLOCK>PLOT:34,BLOCK:8",2015,10,,2,2015-03-30T02:00:00Z,46.31,2015-10-14T02:00:00Z,223,2015-06-09T02:00:00Z,86,,19.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,21.4,2015-10-14T02:00:00Z,7.7,2015-10-14T02:00:00Z,3.7,2015-10-14T02:00:00Z,6.8,
40,3295083,BW2,Barley_Winter_JHI,63623,https://doi.org/10.15454/55XEBO,HOR1178,BLOCK>PLOT,,,,,3,44,"BLOCK>PLOT:40,BLOCK:9",2015,10.5,,3,2015-03-30T02:00:00Z,52.14,2015-10-01T02:00:00Z,226,2015-06-12T02:00:00Z,92,,20,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,23.2,2015-10-01T02:00:00Z,8.1,2015-10-01T02:00:00Z,3.9,2015-10-01T02:00:00Z,7.5,
29,3294665,BW2,Barley_Winter_JHI,63624,https://doi.org/10.15454/0BHZ2Z,HOR1260,BLOCK>PLOT,,,,,4,14,"BLOCK>PLOT:29,BLOCK:2",2015,9.5,,3,2015-03-30T02:00:00Z,70.96,2015-10-01T02:00:00Z,229,2015-06-15T02:00:00Z,73.75,,4.75,,2,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,32.2,2015-10-01T02:00:00Z,10.7,2015-10-01T02:00:00Z,4.1,2015-10-01T02:00:00Z,10,
44,3295094,BW2,Barley_Winter_JHI,63624,https://doi.org/10.15454/0BHZ2Z,HOR1260,BLOCK>PLOT,,,,,14,44,"BLOCK>PLOT:44,BLOCK:10",2015,7.5,,3,2015-03-30T02:00:00Z,60.13,2015-10-01T02:00:00Z,229,2015-06-15T02:00:00Z,75.75,,5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,30.1,2015-10-01T02:00:00Z,10.9,2015-10-01T02:00:00Z,3.9,2015-10-01T02:00:00Z,9.5,
51,3294852,BW2,Barley_Winter_JHI,63625,https://doi.org/10.15454/TOYNKD,HOR1415,BLOCK>PLOT,,,,,8,27,"BLOCK>PLOT:51,BLOCK:7",2015,11.5,,3,2015-03-30T02:00:00Z,53.7,2015-10-14T02:00:00Z,231,2015-06-17T02:00:00Z,85.75,,12,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,27.1,2015-10-14T02:00:00Z,10,2015-10-14T02:00:00Z,3.6,2015-10-14T02:00:00Z,10.5,
42,3294561,BW2,Barley_Winter_JHI,63628,https://doi.org/10.15454/RANMA6,HOR4017,BLOCK>PLOT,,,,,14,6,"BLOCK>PLOT:42,BLOCK:5",2015,11.5,,3,2015-03-30T02:00:00Z,55.65,2015-09-21T02:00:00Z,229,2015-06-15T02:00:00Z,83.75,,5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,25.8,2015-09-21T02:00:00Z,9.7,2015-09-21T02:00:00Z,3.7,2015-09-21T02:00:00Z,12.8,
64,3294865,BW2,Barley_Winter_JHI,63629,https://doi.org/10.15454/TMRBJN,HOR1522,BLOCK>PLOT,,,,,7,28,"BLOCK>PLOT:64,BLOCK:3",2015,9.25,,3,2015-03-30T02:00:00Z,42.85,2015-10-19T02:00:00Z,225,2015-06-11T02:00:00Z,69.75,,6.25,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,24.5,2015-10-19T02:00:00Z,9.6,2015-10-19T02:00:00Z,3.4,2015-10-19T02:00:00Z,8.5,
26,3294662,BW2,Barley_Winter_JHI,63630,https://doi.org/10.15454/N5TWBW,HOR1838,BLOCK>PLOT,,,,,1,14,"BLOCK>PLOT:26,BLOCK:2",2015,13,,3,2015-03-30T02:00:00Z,,,229,2015-06-15T02:00:00Z,48,,7,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,,,,,,,4,
38,3294688,BW2,Barley_Winter_JHI,63631,https://doi.org/10.15454/QTV30N,HOR4146,BLOCK>PLOT,,,,,13,15,"BLOCK>PLOT:38,BLOCK:6",2015,10,,2,2015-03-30T02:00:00Z,53.21,2015-10-01T02:00:00Z,217,2015-06-03T02:00:00Z,65,,9,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,26.2,2015-10-01T02:00:00Z,10.2,2015-10-01T02:00:00Z,3.6,2015-10-01T02:00:00Z,7.5,
46,3295096,BW2,Barley_Winter_JHI,63631,https://doi.org/10.15454/QTV30N,HOR4146,BLOCK>PLOT,,,,,2,45,"BLOCK>PLOT:46,BLOCK:9",2015,9,,3,2015-03-30T02:00:00Z,52.64,2015-09-21T02:00:00Z,218,2015-06-04T02:00:00Z,63.6666666666667,,4.66666666666667,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,28.8,2015-09-21T02:00:00Z,11.8,2015-09-21T02:00:00Z,3.5,2015-09-21T02:00:00Z,8.7,
9,3294769,BW2,Barley_Winter_JHI,63632,https://doi.org/10.15454/UNQVOJ,HOR3961,BLOCK>PLOT,,,,,8,21,"BLOCK>PLOT:9,BLOCK:7",2015,9.75,,3,2015-03-30T02:00:00Z,39.36,2015-10-01T02:00:00Z,231,2015-06-17T02:00:00Z,99.75,,15.25,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,21.3,2015-10-01T02:00:00Z,8.9,2015-10-01T02:00:00Z,3.2,2015-10-01T02:00:00Z,10,
24,3294797,BW2,Barley_Winter_JHI,63633,https://doi.org/10.15454/9YKAJX,HOR386,BLOCK>PLOT,,,,,9,23,"BLOCK>PLOT:24,BLOCK:7",2015,10.5,,3,2015-03-30T02:00:00Z,46.49,2015-10-08T02:00:00Z,226,2015-06-12T02:00:00Z,80.5,,6.25,,2,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,23,2015-10-08T02:00:00Z,8.6,2015-10-08T02:00:00Z,3.5,2015-10-08T02:00:00Z,7,
20,3294786,BW2,Barley_Winter_JHI,63634,https://doi.org/10.15454/N7ONHN,HOR819,BLOCK>PLOT,,,,,12,22,"BLOCK>PLOT:20,BLOCK:7",2015,10.25,,3,2015-03-30T02:00:00Z,64.09,2015-10-08T02:00:00Z,212,2015-05-29T02:00:00Z,72.75,,15.5,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,31.6,2015-10-08T02:00:00Z,11.6,2015-10-08T02:00:00Z,3.8,2015-10-08T02:00:00Z,5,
2,3294998,BW2,Barley_Winter_JHI,63634,https://doi.org/10.15454/N7ONHN,HOR819,BLOCK>PLOT,,,,,2,38,"BLOCK>PLOT:2,BLOCK:9",2015,,,,,,,,,,,,,0,2015-03-10T01:00:00Z,,,,,,,,,,
5,3294620,BW2,Barley_Winter_JHI,63635,https://doi.org/10.15454/JPACJZ,HOR5428,BLOCK>PLOT,,,,,1,11,"BLOCK>PLOT:5,BLOCK:2",2015,12,,4,2015-03-30T02:00:00Z,47.21,2015-10-01T02:00:00Z,224,2015-06-10T02:00:00Z,78.5,,12.25,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,24.4,2015-10-01T02:00:00Z,9.8,2015-10-01T02:00:00Z,3.3,2015-10-01T02:00:00Z,7.5,
8,3294890,BW2,Barley_Winter_JHI,63636,https://doi.org/10.15454/DDRMI7,HOR5939,BLOCK>PLOT,,,,,3,30,"BLOCK>PLOT:8,BLOCK:4",2015,9,,3,2015-03-30T02:00:00Z,51.27,2015-10-12T02:00:00Z,222,2015-06-08T02:00:00Z,78.75,,12.25,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,26.1,2015-10-12T02:00:00Z,9.7,2015-10-12T02:00:00Z,3.5,2015-10-12T02:00:00Z,9,
29,3295066,BW2,Barley_Winter_JHI,63636,https://doi.org/10.15454/DDRMI7,HOR5939,BLOCK>PLOT,,,,,13,42,"BLOCK>PLOT:29,BLOCK:10",2015,8.75,,3,2015-03-30T02:00:00Z,50.08,2015-09-21T02:00:00Z,222,2015-06-08T02:00:00Z,81.75,,13.25,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,28.8,2015-09-21T02:00:00Z,10.9,2015-09-21T02:00:00Z,3.5,2015-09-21T02:00:00Z,7.5,
40,3294559,BW2,Barley_Winter_JHI,63637,https://doi.org/10.15454/F1IVGN,HOR10307,BLOCK>PLOT,,,,,12,6,"BLOCK>PLOT:40,BLOCK:5",2015,13,,2,2015-03-30T02:00:00Z,60.27,2015-09-30T02:00:00Z,232,2015-06-18T02:00:00Z,73,,9.75,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,32.4,2015-09-30T02:00:00Z,11.9,2015-09-30T02:00:00Z,3.8,2015-09-30T02:00:00Z,6.8,
61,3294742,BW2,Barley_Winter_JHI,63638,https://doi.org/10.15454/GSNEN7,HOR10058,BLOCK>PLOT,,,,,9,19,"BLOCK>PLOT:61,BLOCK:6",2015,13,,3,2015-03-30T02:00:00Z,65.29,2015-10-01T02:00:00Z,212,2015-05-29T02:00:00Z,67.75,,12,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,32.5,2015-10-01T02:00:00Z,11.6,2015-10-01T02:00:00Z,3.9,2015-10-01T02:00:00Z,7.8,
26,3295063,BW2,Barley_Winter_JHI,63638,https://doi.org/10.15454/GSNEN7,HOR10058,BLOCK>PLOT,,,,,10,42,"BLOCK>PLOT:26,BLOCK:10",2015,10.25,,3,2015-03-30T02:00:00Z,64.38,2015-09-21T02:00:00Z,212,2015-05-29T02:00:00Z,77.75,,9.75,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,32.1,2015-09-21T02:00:00Z,12.1,2015-09-21T02:00:00Z,3.8,2015-09-21T02:00:00Z,7.3,
28,3294794,BW2,Barley_Winter_JHI,63639,https://doi.org/10.15454/YCIJWJ,HOR9614,BLOCK>PLOT,,,,,6,23,"BLOCK>PLOT:28,BLOCK:3",2015,6.5,,3,2015-03-30T02:00:00Z,45.32,2015-10-08T02:00:00Z,217,2015-06-03T02:00:00Z,77.25,,9,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,22.2,2015-10-08T02:00:00Z,8.6,2015-10-08T02:00:00Z,3.3,2015-10-08T02:00:00Z,7.5,
64,3294737,BW2,Barley_Winter_JHI,63640,https://doi.org/10.15454/3KGCQN,HOR771,BLOCK>PLOT,,,,,5,19,"BLOCK>PLOT:64,BLOCK:2",2015,13,,2,2015-03-30T02:00:00Z,50.87,2015-10-01T02:00:00Z,231,2015-06-17T02:00:00Z,89.75,,10.75,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,27,2015-10-01T02:00:00Z,10.1,2015-10-01T02:00:00Z,3.6,2015-10-01T02:00:00Z,9.8,
61,3294988,BW2,Barley_Winter_JHI,63642,https://doi.org/10.15454/I3XP9B,HOR1860,BLOCK>PLOT,,,,,7,37,"BLOCK>PLOT:61,BLOCK:4",2015,11.75,,3,2015-03-30T02:00:00Z,55.13,2015-09-21T02:00:00Z,217,2015-06-03T02:00:00Z,69.5,,9.25,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,30.3,2015-09-21T02:00:00Z,12.9,2015-09-21T02:00:00Z,3.4,2015-09-21T02:00:00Z,5.5,
53,3294973,BW2,Barley_Winter_JHI,63643,https://doi.org/10.15454/WGJRBN,HOR6954,BLOCK>PLOT,,,,,6,36,"BLOCK>PLOT:53,BLOCK:4",2015,12.75,,3,2015-03-30T02:00:00Z,55.98,2015-10-12T02:00:00Z,219,2015-06-05T02:00:00Z,69.75,,9.75,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,30.2,2015-10-12T02:00:00Z,12.1,2015-10-12T02:00:00Z,3.5,2015-10-12T02:00:00Z,5,
39,3294682,BW2,Barley_Winter_JHI,63646,https://doi.org/10.15454/JSFBZ4,HOR4261,BLOCK>PLOT,,,,,7,15,"BLOCK>PLOT:39,BLOCK:2",2015,6,,2,2015-03-30T02:00:00Z,36.36,2015-10-01T02:00:00Z,212,2015-05-29T02:00:00Z,69.5,,14.25,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,20.9,2015-10-01T02:00:00Z,9.1,2015-10-01T02:00:00Z,3,2015-10-01T02:00:00Z,6,
12,3294504,BW2,Barley_Winter_JHI,63647,https://doi.org/10.15454/FC9YSG,HOR4262,BLOCK>PLOT,,,,,12,2,"BLOCK>PLOT:12,BLOCK:5",2015,11.5,,2,2015-03-30T02:00:00Z,34.94,2015-10-19T02:00:00Z,217,2015-06-03T02:00:00Z,67.5,,11,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,22.5,2015-10-19T02:00:00Z,10.1,2015-10-19T02:00:00Z,2.9,2015-10-19T02:00:00Z,7.5,
33,3294538,BW2,Barley_Winter_JHI,63648,https://doi.org/10.15454/YYCX4O,HOR4264,BLOCK>PLOT,,,,,5,5,"BLOCK>PLOT:33,BLOCK:1",2015,8,,3,2015-03-30T02:00:00Z,40.54,2015-09-22T02:00:00Z,210,2015-05-27T02:00:00Z,64.75,,15.5,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,22.6,2015-09-22T02:00:00Z,9.4,2015-09-22T02:00:00Z,3.3,2015-09-22T02:00:00Z,7,
7,3294753,BW2,Barley_Winter_JHI,63649,https://doi.org/10.15454/XVBFHS,HOR4265,BLOCK>PLOT,,,,,6,20,"BLOCK>PLOT:7,BLOCK:3",2015,8.25,,3,2015-03-30T02:00:00Z,29.82,2015-10-08T02:00:00Z,217,2015-06-03T02:00:00Z,63,,12.25,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,20.5,2015-10-08T02:00:00Z,8.8,2015-10-08T02:00:00Z,3,2015-10-08T02:00:00Z,5.5,
34,3294807,BW2,Barley_Winter_JHI,63650,https://doi.org/10.15454/GKTXAU,HOR10477,BLOCK>PLOT,,,,,5,24,"BLOCK>PLOT:34,BLOCK:3",2015,10,,4,2015-03-30T02:00:00Z,33.16,2015-10-08T02:00:00Z,219,2015-06-05T02:00:00Z,64,,17,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,20,2015-10-08T02:00:00Z,8.4,2015-10-08T02:00:00Z,3.1,2015-10-08T02:00:00Z,5,
12,3294765,BW2,Barley_Winter_JHI,63651,https://doi.org/10.15454/ILB9FA,HOR10482,BLOCK>PLOT,,,,,4,21,"BLOCK>PLOT:12,BLOCK:3",2015,10.25,,3,2015-03-30T02:00:00Z,54.6,2015-10-08T02:00:00Z,230,2015-06-16T02:00:00Z,76.25,,8.25,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,25.9,2015-10-08T02:00:00Z,9.6,2015-10-08T02:00:00Z,3.6,2015-10-08T02:00:00Z,7.3,
19,3295042,BW2,Barley_Winter_JHI,63651,https://doi.org/10.15454/ILB9FA,HOR10482,BLOCK>PLOT,,,,,3,41,"BLOCK>PLOT:19,BLOCK:9",2015,10,,3,2015-03-30T02:00:00Z,53.03,2015-09-21T02:00:00Z,229,2015-06-15T02:00:00Z,72.75,,9,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,27,2015-09-21T02:00:00Z,10.7,2015-09-21T02:00:00Z,3.6,2015-09-21T02:00:00Z,9,
